[ 2016-09-24T09:20:20+08:00 ] /wd/ | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:29:59+08:00 ] /wd/index.php/Common/checkLogin | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.000000s ]
[ 2016-09-24T10:29:59+08:00 ] /wd/index.php/Common/checkLogin | SQL: SELECT `password` FROM `hd_user` WHERE ( `account` = null ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-09-24T10:31:08+08:00 ] /wd/index.php | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:31:08+08:00 ] /wd/index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:08+08:00 ] /wd/index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:31:08+08:00 ] /wd/index.php | INFO: Tag[ view_template ] --START--
[ 2016-09-24T10:31:08+08:00 ] /wd/index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:08+08:00 ] /wd/index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:31:08+08:00 ] /wd/index.php | INFO: Tag[ view_parse ] --START--
[ 2016-09-24T10:31:08+08:00 ] /wd/index.php | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 15 and defined TagLib.class.php 第 111 行.
[ 2016-09-24T10:31:08+08:00 ] /wd/index.php | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-09-24T10:31:08+08:00 ] /wd/index.php | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.000000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | INFO: Run ParseTemplate Behavior [ RunTime:1.030001s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:1.030001s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | INFO: Tag[ view_filter ] --START--
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.010000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | INFO: Tag[ view_end ] --START--
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php/Common/verify | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php/Common/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:09+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:31:16+08:00 ] /wd/index.php/Common/checkLogin | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.010000s ]
[ 2016-09-24T10:31:16+08:00 ] /wd/index.php/Common/checkLogin | SQL: SELECT `password` FROM `hd_user` WHERE ( `account` = null ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:31:15+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:31:17+08:00 ] /wd/index.php/Common/checkLogin | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.000000s ]
[ 2016-09-24T10:31:17+08:00 ] /wd/index.php/Common/checkLogin | SQL: SELECT `password` FROM `hd_user` WHERE ( `account` = null ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-09-24T10:32:28+08:00 ] /wd/index.php | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:32:28+08:00 ] /wd/index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:32:28+08:00 ] /wd/index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:32:28+08:00 ] /wd/index.php | INFO: Tag[ view_template ] --START--
[ 2016-09-24T10:32:28+08:00 ] /wd/index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:32:28+08:00 ] /wd/index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:32:28+08:00 ] /wd/index.php | INFO: Tag[ view_parse ] --START--
[ 2016-09-24T10:32:28+08:00 ] /wd/index.php | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 15 and defined TagLib.class.php 第 111 行.
[ 2016-09-24T10:32:28+08:00 ] /wd/index.php | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-09-24T10:32:28+08:00 ] /wd/index.php | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.000000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | INFO: Run ParseTemplate Behavior [ RunTime:1.042002s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:1.042002s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | INFO: Tag[ view_filter ] --START--
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.010000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | INFO: Tag[ view_end ] --START--
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php/Common/verify | INFO: Run CheckRoute Behavior [ RunTime:0.010000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.010000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php/Common/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:32:29+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:33:30+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:33:30+08:00 ] /wd/index.php/Common/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.010000s ]
[ 2016-09-24T10:33:30+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.010000s ]
[ 2016-09-24T10:33:30+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:33:30+08:00 ] /wd/index.php/Common/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:33:30+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:33:31+08:00 ] /wd/index.php/Common/checkLogin | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.010001s ]
[ 2016-09-24T10:33:31+08:00 ] /wd/index.php/Common/checkLogin | SQL: SELECT `password` FROM `hd_user` WHERE ( `account` = null ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-09-24T10:34:10+08:00 ] /wd/index.php | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:34:10+08:00 ] /wd/index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:34:10+08:00 ] /wd/index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:34:10+08:00 ] /wd/index.php | INFO: Tag[ view_template ] --START--
[ 2016-09-24T10:34:10+08:00 ] /wd/index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:34:10+08:00 ] /wd/index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:34:10+08:00 ] /wd/index.php | INFO: Tag[ view_parse ] --START--
[ 2016-09-24T10:34:10+08:00 ] /wd/index.php | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 15 and defined TagLib.class.php 第 111 行.
[ 2016-09-24T10:34:10+08:00 ] /wd/index.php | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-09-24T10:34:10+08:00 ] /wd/index.php | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.010000s ]
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | INFO: Run ParseTemplate Behavior [ RunTime:1.050001s ]
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:1.050001s ]
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | INFO: Tag[ view_filter ] --START--
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | INFO: Tag[ view_end ] --START--
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:34:11+08:00 ] /wd/index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:34:12+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:34:12+08:00 ] /wd/index.php/Common/verify | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:34:12+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:34:12+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:34:12+08:00 ] /wd/index.php/Common/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:34:12+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:34:19+08:00 ] /wd/index.php/Index/login | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:34:19+08:00 ] /wd/index.php/Index/login | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:34:19+08:00 ] /wd/index.php/Index/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:34:19+08:00 ] /wd/index.php/Index/login | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:34:19+08:00 ] /wd/index.php/Index/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:34:19+08:00 ] /wd/index.php/Index/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:35:06+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:35:06+08:00 ] /wd/index.php/Common/verify | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:35:06+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:35:06+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:35:06+08:00 ] /wd/index.php/Common/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.010000s ]
[ 2016-09-24T10:35:06+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.010000s ]
[ 2016-09-24T10:35:07+08:00 ] /wd/index.php | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:35:07+08:00 ] /wd/index.php | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:35:07+08:00 ] /wd/index.php | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:35:07+08:00 ] /wd/index.php | INFO: Tag[ view_template ] --START--
[ 2016-09-24T10:35:07+08:00 ] /wd/index.php | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:35:07+08:00 ] /wd/index.php | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:35:07+08:00 ] /wd/index.php | INFO: Tag[ view_parse ] --START--
[ 2016-09-24T10:35:07+08:00 ] /wd/index.php | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 15 and defined TagLib.class.php 第 111 行.
[ 2016-09-24T10:35:07+08:00 ] /wd/index.php | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-09-24T10:35:07+08:00 ] /wd/index.php | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.000000s ]
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.010000s ]
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | INFO: Run ParseTemplate Behavior [ RunTime:1.050001s ]
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:1.050001s ]
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | INFO: Tag[ view_filter ] --START--
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | INFO: Tag[ view_end ] --START--
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:35:08+08:00 ] /wd/index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:35:09+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:35:09+08:00 ] /wd/index.php/Common/verify | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:35:09+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:35:09+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:35:09+08:00 ] /wd/index.php/Common/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.010000s ]
[ 2016-09-24T10:35:09+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.010000s ]
[ 2016-09-24T10:35:14+08:00 ] /wd/index.php/Index/login | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:35:14+08:00 ] /wd/index.php/Index/login | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:35:14+08:00 ] /wd/index.php/Index/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:35:14+08:00 ] /wd/index.php/Index/login | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:35:14+08:00 ] /wd/index.php/Index/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:35:14+08:00 ] /wd/index.php/Index/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:35:15+08:00 ] /wd/index.php/Index/login | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.000000s ]
[ 2016-09-24T10:35:15+08:00 ] /wd/index.php/Index/login | SQL: SELECT `password` FROM `hd_user` WHERE ( `account` = null ) LIMIT 1   [ RunTime:0.000000s ]
[ 2016-09-24T10:41:09+08:00 ] /wd/ | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:41:09+08:00 ] /wd/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.010000s ]
[ 2016-09-24T10:41:09+08:00 ] /wd/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.010000s ]
[ 2016-09-24T10:41:09+08:00 ] /wd/ | INFO: Tag[ view_template ] --START--
[ 2016-09-24T10:41:09+08:00 ] /wd/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:41:09+08:00 ] /wd/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:41:09+08:00 ] /wd/ | INFO: Tag[ view_parse ] --START--
[ 2016-09-24T10:41:09+08:00 ] /wd/ | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 15 and defined TagLib.class.php 第 111 行.
[ 2016-09-24T10:41:09+08:00 ] /wd/ | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-09-24T10:41:09+08:00 ] /wd/ | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-09-24T10:41:10+08:00 ] /wd/ | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.000000s ]
[ 2016-09-24T10:41:10+08:00 ] /wd/ | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-09-24T10:41:10+08:00 ] /wd/ | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.000000s ]
[ 2016-09-24T10:41:10+08:00 ] /wd/ | INFO: Run ParseTemplate Behavior [ RunTime:1.030001s ]
[ 2016-09-24T10:41:10+08:00 ] /wd/ | INFO: Tag[ view_parse ] --END-- [ RunTime:1.030001s ]
[ 2016-09-24T10:41:10+08:00 ] /wd/ | INFO: Tag[ view_filter ] --START--
[ 2016-09-24T10:41:10+08:00 ] /wd/ | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:41:10+08:00 ] /wd/ | INFO: Run TokenBuild Behavior [ RunTime:0.010000s ]
[ 2016-09-24T10:41:10+08:00 ] /wd/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:41:10+08:00 ] /wd/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:41:10+08:00 ] /wd/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.010000s ]
[ 2016-09-24T10:41:10+08:00 ] /wd/ | INFO: Tag[ view_end ] --START--
[ 2016-09-24T10:41:10+08:00 ] /wd/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:41:10+08:00 ] /wd/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:41:11+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:41:11+08:00 ] /wd/index.php/Common/verify | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:41:11+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:41:11+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:41:11+08:00 ] /wd/index.php/Common/verify | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:41:11+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:41:25+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:41:25+08:00 ] /wd/index.php/Common/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.010000s ]
[ 2016-09-24T10:41:25+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.010000s ]
[ 2016-09-24T10:41:25+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:41:25+08:00 ] /wd/index.php/Common/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:41:25+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:41:26+08:00 ] /wd/index.php/Common/checkLogin | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.024002s ]
[ 2016-09-24T10:41:26+08:00 ] /wd/index.php/Common/checkLogin | SQL: SELECT `password` FROM `hd_user` WHERE ( `account` = null ) LIMIT 1   [ RunTime:0.001000s ]
[ 2016-09-24T10:46:35+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ route_check ] --START--
[ 2016-09-24T10:46:35+08:00 ] /wd/index.php/Common/checkLogin | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:46:35+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:46:35+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ app_begin ] --START--
[ 2016-09-24T10:46:35+08:00 ] /wd/index.php/Common/checkLogin | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2016-09-24T10:46:35+08:00 ] /wd/index.php/Common/checkLogin | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2016-09-24T10:46:36+08:00 ] /wd/index.php/Common/checkLogin | SQL: SHOW COLUMNS FROM `hd_user` [ RunTime:0.000000s ]
[ 2016-09-24T10:46:36+08:00 ] /wd/index.php/Common/checkLogin | SQL: SELECT `password` FROM `hd_user` WHERE ( `account` = null ) LIMIT 1   [ RunTime:0.000000s ]
