[ 2016-09-21T19:15:52+08:00 ] /wd/ | INFO: Tag[ app_begin ] --START--
[ 2016-09-21T19:15:52+08:00 ] /wd/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002001s ]
[ 2016-09-21T19:15:52+08:00 ] /wd/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002001s ]
[ 2016-09-21T19:15:52+08:00 ] /wd/ | INFO: Tag[ view_template ] --START--
[ 2016-09-21T19:15:52+08:00 ] /wd/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001000s ]
[ 2016-09-21T19:15:52+08:00 ] /wd/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001000s ]
[ 2016-09-21T19:15:52+08:00 ] /wd/ | INFO: Tag[ view_parse ] --START--
[ 2016-09-21T19:15:52+08:00 ] /wd/ | NOTIC: [2] Missing argument 2 for TagLib::parseXmlAttr(), called in D:\phpStudy\WWW\wd\Index\Lib\TagLib\TagLibHd.class.php on line 15 and defined TagLib.class.php 第 111 行.
[ 2016-09-21T19:15:52+08:00 ] /wd/ | NOTIC: [8] Undefined index: @attributes TagLib.class.php 第 120 行.
[ 2016-09-21T19:15:52+08:00 ] /wd/ | NOTIC: [2] array_change_key_case() expects parameter 1 to be array, null given TagLib.class.php 第 120 行.
[ 2016-09-21T19:15:53+08:00 ] /wd/ | SQL: SHOW COLUMNS FROM `hd_category` [ RunTime:0.023001s ]
[ 2016-09-21T19:15:53+08:00 ] /wd/ | NOTIC: [8] Undefined offset: 0 Model.class.php 第 270 行.
[ 2016-09-21T19:15:53+08:00 ] /wd/ | SQL: SELECT * FROM `hd_category` WHERE ( `pid` = 0 )  [ RunTime:0.007001s ]
[ 2016-09-21T19:15:53+08:00 ] /wd/ | INFO: Run ParseTemplate Behavior [ RunTime:1.113064s ]
[ 2016-09-21T19:15:53+08:00 ] /wd/ | INFO: Tag[ view_parse ] --END-- [ RunTime:1.113064s ]
[ 2016-09-21T19:15:53+08:00 ] /wd/ | INFO: Tag[ view_filter ] --START--
[ 2016-09-21T19:15:53+08:00 ] /wd/ | INFO: Run ContentReplace Behavior [ RunTime:0.002000s ]
[ 2016-09-21T19:15:53+08:00 ] /wd/ | INFO: Run TokenBuild Behavior [ RunTime:0.001000s ]
[ 2016-09-21T19:15:53+08:00 ] /wd/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001000s ]
[ 2016-09-21T19:15:53+08:00 ] /wd/ | INFO: Run ShowRuntime Behavior [ RunTime:0.001000s ]
[ 2016-09-21T19:15:53+08:00 ] /wd/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005000s ]
[ 2016-09-21T19:15:53+08:00 ] /wd/ | INFO: Tag[ view_end ] --START--
[ 2016-09-21T19:15:53+08:00 ] /wd/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.002000s ]
[ 2016-09-21T19:15:53+08:00 ] /wd/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.002000s ]
[ 2016-09-21T19:15:54+08:00 ] /wd/index.php/Common/verify | INFO: Tag[ route_check ] --START--
